interaction_id,customer_id,interaction_date,interaction_type,branch_code,channel
INT678311,C01014845,2028-09-15,Customer_Care_Call,B002,Web
INT597932,C01014846,2026-07-29,Branch_Visit,B004,USSD
INT536470,C01014846,2024-12-23,Branch_Visit,B004,ATM
INT963959,C01014846,2026-11-30,Branch_Visit,B004,Web
INT926869,C01014846,2026-01-12,Customer_Care_Call,B004,USSD
INT871951,C01014846,2023-10-05,SMS_Received,B004,Web
INT592313,C01014846,2025-08-16,Customer_Care_Call,B004,App
INT601731,C01014846,2024-07-12,SMS_Received,B004,ATM
INT929366,C01014846,2026-12-12,USSD_Session,B004,Agent
INT541019,C01014847,2028-12-29,App_Login,B005,Web
INT848593,C01014847,2025-12-20,Branch_Visit,B005,App
INT648806,C01014847,2026-12-08,USSD_Session,B005,Agent
INT984435,C01014847,2026-01-18,USSD_Session,B005,USSD
INT594634,C01014847,2025-11-28,USSD_Session,B005,ATM
INT512621,C01014847,2026-06-29,USSD_Session,B005,ATM
INT876171,C01014848,2027-09-22,Customer_Care_Call,B004,USSD
INT877910,C01014848,2026-10-21,App_Login,B004,ATM
INT561556,C01014848,2029-05-31,Branch_Visit,B004,ATM
INT803968,C01014848,2029-06-21,SMS_Received,B004,Web
INT559008,C01014848,2029-09-28,Customer_Care_Call,B004,ATM
INT735483,C01014848,2027-12-29,App_Login,B004,Branch
INT594302,C01014848,2028-06-06,Customer_Care_Call,B004,ATM
INT713463,C01014848,2029-06-05,App_Login,B004,ATM
INT656576,C01014848,2027-11-12,SMS_Received,B004,Branch
INT774292,C01014848,2028-11-22,Customer_Care_Call,B004,Branch
INT687781,C01014848,2030-01-16,Customer_Care_Call,B004,USSD
INT572833,C01014848,2026-01-07,SMS_Received,B004,Web
INT957333,C01014849,2025-04-24,SMS_Received,B003,ATM
INT561209,C01014849,2025-07-16,Customer_Care_Call,B003,App
INT586619,C01014849,2025-09-30,SMS_Received,B003,Agent
INT925545,C01014849,2024-08-13,App_Login,B003,ATM
INT836790,C01014849,2025-12-19,SMS_Received,B003,App
INT526761,C01014849,2026-05-26,Branch_Visit,B003,Agent
INT697920,C01014849,2026-04-20,SMS_Received,B003,USSD
INT696285,C01014849,2026-04-14,App_Login,B003,ATM
INT720120,C01014849,2024-04-25,Branch_Visit,B003,Branch
INT591986,C01014849,2028-03-07,USSD_Session,B003,ATM
INT629872,C01014849,2025-05-09,App_Login,B003,App
INT654691,C01014849,2024-08-05,SMS_Received,B003,App
INT734569,C01014849,2025-10-09,Branch_Visit,B003,Branch
INT639965,C01014849,2027-03-03,Customer_Care_Call,B003,USSD
INT539906,C01014849,2027-11-18,App_Login,B003,Branch
INT808828,C01014849,2027-01-25,App_Login,B003,Web
INT702536,C01014849,2026-05-21,SMS_Received,B003,App
INT997956,C01014849,2026-01-12,SMS_Received,B003,Web
INT684183,C01014849,2026-10-24,Branch_Visit,B003,ATM
INT603569,C01014849,2027-06-16,SMS_Received,B003,USSD
INT910413,C01014849,2024-03-23,App_Login,B003,ATM
INT920736,C01014849,2026-06-20,USSD_Session,B003,Web
INT719986,C01014850,2023-12-28,Customer_Care_Call,B005,App
INT934600,C01014850,2026-06-20,USSD_Session,B005,ATM
INT974832,C01014850,2027-01-22,Branch_Visit,B005,Branch
INT731483,C01014850,2027-05-13,App_Login,B005,Web
INT626514,C01014850,2026-04-02,Branch_Visit,B005,ATM
INT783050,C01014850,2026-10-05,SMS_Received,B005,Agent
INT867919,C01014850,2025-05-29,Branch_Visit,B005,Agent
INT648779,C01014850,2024-11-08,Branch_Visit,B005,App
INT773180,C01014850,2024-10-21,USSD_Session,B005,Web
INT847054,C01014850,2023-04-24,SMS_Received,B005,Branch
INT922595,C01014850,2026-03-25,Branch_Visit,B005,USSD
INT723940,C01014850,2024-03-10,USSD_Session,B005,ATM
INT906803,C01014850,2023-06-25,Customer_Care_Call,B005,Agent
INT676281,C01014850,2026-11-14,Customer_Care_Call,B005,App
INT527712,C01014851,2028-03-27,Customer_Care_Call,B004,Web
INT567786,C01014851,2025-04-25,Branch_Visit,B004,Web
INT892197,C01014851,2026-03-03,USSD_Session,B004,Branch
INT954554,C01014851,2027-02-06,App_Login,B004,ATM
INT918523,C01014851,2025-10-29,USSD_Session,B004,ATM
INT522414,C01014851,2028-03-21,Customer_Care_Call,B004,Agent
INT935652,C01014851,2026-02-19,Branch_Visit,B004,App
INT648429,C01014851,2025-04-19,Branch_Visit,B004,App
INT643846,C01014851,2026-01-02,Branch_Visit,B004,Agent
INT596711,C01014851,2026-05-18,Branch_Visit,B004,Agent
INT637255,C01014851,2027-12-20,App_Login,B004,Web
INT531125,C01014851,2026-04-19,USSD_Session,B004,ATM
INT875680,C01014851,2025-09-27,Customer_Care_Call,B004,Agent
INT934907,C01014852,2027-05-10,App_Login,B015,Web
INT672749,C01014852,2026-01-08,Branch_Visit,B015,USSD
INT558284,C01014852,2027-08-07,USSD_Session,B015,Agent
INT823321,C01014852,2027-12-07,App_Login,B015,App
INT503486,C01014852,2026-08-30,App_Login,B015,Web
INT660816,C01014852,2029-12-02,Branch_Visit,B015,Web
INT879727,C01014852,2027-10-13,App_Login,B015,USSD
INT587211,C01014852,2026-03-29,Branch_Visit,B015,Web
INT696630,C01014852,2026-01-07,USSD_Session,B015,USSD
INT894882,C01014852,2026-12-05,Customer_Care_Call,B015,USSD
INT798570,C01014853,2026-07-29,USSD_Session,B001,Agent
INT705980,C01014853,2024-04-04,App_Login,B001,App
INT845647,C01014853,2024-02-04,App_Login,B001,ATM
INT564546,C01014853,2027-06-12,Customer_Care_Call,B001,Branch
INT950251,C01014853,2027-10-08,Customer_Care_Call,B001,Branch
INT509912,C01014853,2026-05-21,Branch_Visit,B001,Branch
INT541655,C01014853,2024-08-06,USSD_Session,B001,USSD
INT917132,C01014853,2024-10-30,Customer_Care_Call,B001,Branch
INT749920,C01014853,2026-01-04,Customer_Care_Call,B001,Branch
INT972653,C01014853,2024-08-11,USSD_Session,B001,Agent
INT717721,C01014853,2027-11-26,USSD_Session,B001,USSD
INT717712,C01014853,2027-01-19,SMS_Received,B001,Agent
INT530426,C01014853,2025-10-25,Branch_Visit,B001,USSD
INT542827,C01014853,2027-05-14,App_Login,B001,Branch
INT524021,C01014853,2027-10-05,SMS_Received,B001,USSD
INT934955,C01014853,2026-11-15,SMS_Received,B001,Web
INT890057,C01014853,2025-03-13,App_Login,B001,App
INT944530,C01014853,2027-08-28,App_Login,B001,ATM
INT915617,C01014853,2024-12-13,Branch_Visit,B001,USSD
INT958076,C01014854,2027-08-30,Branch_Visit,B004,Agent
INT744406,C01014854,2027-05-23,USSD_Session,B004,Web
INT574582,C01014854,2026-05-12,App_Login,B004,Agent
INT599444,C01014854,2028-03-19,App_Login,B004,Agent
INT596689,C01014854,2027-10-21,USSD_Session,B004,Agent
INT984310,C01014854,2026-01-07,USSD_Session,B004,Web
INT913008,C01014854,2025-05-03,SMS_Received,B004,App
INT608247,C01014854,2027-12-24,Branch_Visit,B004,Web
INT630422,C01014854,2027-10-24,Branch_Visit,B004,ATM
INT855383,C01014854,2025-07-15,Customer_Care_Call,B004,USSD
INT848048,C01014854,2026-07-15,USSD_Session,B004,USSD
INT664884,C01014854,2025-08-04,App_Login,B004,Branch
INT756536,C01014854,2027-04-19,Customer_Care_Call,B004,Agent
INT776069,C01014854,2025-10-23,USSD_Session,B004,App
INT666349,C01014854,2027-04-19,USSD_Session,B004,Agent
INT934446,C01014855,2029-02-16,Branch_Visit,B003,Agent
INT962090,C01014855,2027-04-11,SMS_Received,B003,App
INT949578,C01014855,2026-10-02,Branch_Visit,B003,Branch
INT713563,C01014855,2025-06-24,Branch_Visit,B003,Agent
INT557681,C01014855,2028-05-12,Branch_Visit,B003,App
INT818228,C01014855,2027-11-04,Customer_Care_Call,B003,USSD
INT552699,C01014855,2025-11-02,SMS_Received,B003,ATM
INT692849,C01014855,2028-05-30,Branch_Visit,B003,Branch
INT601521,C01014855,2028-03-09,USSD_Session,B003,Agent
INT607920,C01014855,2027-11-22,App_Login,B003,USSD
INT883362,C01014855,2025-12-27,USSD_Session,B003,Branch
INT512174,C01014855,2028-07-28,USSD_Session,B003,Branch
INT610975,C01014855,2025-12-19,Customer_Care_Call,B003,ATM
INT709822,C01014856,2024-06-08,Branch_Visit,B002,ATM
INT994086,C01014856,2027-09-06,App_Login,B002,App
INT760014,C01014856,2023-09-25,USSD_Session,B002,Agent
INT681204,C01014856,2026-07-28,SMS_Received,B002,Branch
INT844136,C01014856,2027-04-30,Customer_Care_Call,B002,Branch
INT916584,C01014856,2023-11-22,Branch_Visit,B002,USSD
INT596638,C01014856,2024-08-29,SMS_Received,B002,Branch
INT703661,C01014856,2027-03-16,Branch_Visit,B002,ATM
INT555980,C01014856,2027-09-01,App_Login,B002,USSD
INT687279,C01014856,2025-08-28,Branch_Visit,B002,App
INT678558,C01014857,2027-10-19,App_Login,B015,Web
INT960278,C01014857,2027-05-25,USSD_Session,B015,App
INT998297,C01014857,2027-05-15,USSD_Session,B015,Branch
INT929470,C01014857,2027-04-25,Customer_Care_Call,B015,Branch
INT909418,C01014857,2028-09-25,Branch_Visit,B015,Agent
INT579721,C01014857,2026-11-12,Branch_Visit,B015,ATM
INT698728,C01014857,2028-08-04,USSD_Session,B015,Branch
INT765142,C01014857,2027-10-10,SMS_Received,B015,Agent
INT661642,C01014857,2026-12-05,SMS_Received,B015,USSD
INT519215,C01014857,2026-06-12,USSD_Session,B015,Agent
INT845632,C01014857,2029-07-31,SMS_Received,B015,USSD
INT854725,C01014857,2028-06-10,App_Login,B015,App
INT863824,C01014857,2027-10-11,SMS_Received,B015,App
INT572215,C01014857,2028-01-29,App_Login,B015,App
INT836081,C01014857,2027-05-25,Branch_Visit,B015,Branch
INT634717,C01014858,2023-09-24,App_Login,B002,USSD
INT884577,C01014858,2024-06-12,SMS_Received,B002,Branch
INT840291,C01014858,2024-09-17,USSD_Session,B002,Branch
INT944181,C01014858,2027-03-15,SMS_Received,B002,USSD
INT575396,C01014858,2027-04-25,SMS_Received,B002,App
INT690433,C01014858,2024-12-13,App_Login,B002,Branch
INT992052,C01014858,2024-09-12,Customer_Care_Call,B002,Branch
INT822477,C01014858,2024-07-28,SMS_Received,B002,Branch
INT984501,C01014858,2024-12-26,App_Login,B002,USSD
INT874582,C01014858,2023-11-17,Branch_Visit,B002,USSD
INT800556,C01014858,2025-06-25,USSD_Session,B002,USSD
INT947817,C01014858,2026-03-23,SMS_Received,B002,USSD
INT836127,C01014858,2026-03-19,App_Login,B002,Branch
INT698183,C01014858,2026-08-29,Customer_Care_Call,B002,USSD
INT968551,C01014858,2024-10-11,SMS_Received,B002,Branch
INT625285,C01014858,2023-07-12,Branch_Visit,B002,USSD
INT556426,C01014858,2024-05-20,SMS_Received,B002,ATM
INT517985,C01014858,2025-09-01,Branch_Visit,B002,Web
INT955876,C01014858,2025-04-11,USSD_Session,B002,USSD
INT943708,C01014858,2027-03-17,App_Login,B002,Agent
INT744718,C01014858,2024-06-14,App_Login,B002,ATM
INT912701,C01014859,2028-08-09,Branch_Visit,B020,Agent
INT599928,C01014859,2027-09-19,SMS_Received,B020,App
INT583962,C01014859,2026-06-09,USSD_Session,B020,Agent
INT722511,C01014859,2025-01-07,Customer_Care_Call,B020,Branch
INT601207,C01014859,2028-04-25,USSD_Session,B020,USSD
INT657369,C01014859,2029-01-14,Branch_Visit,B020,Branch
INT575407,C01014859,2025-05-31,App_Login,B020,Web
INT678930,C01014859,2028-02-16,USSD_Session,B020,App
INT544929,C01014859,2028-11-17,App_Login,B020,Agent
INT992395,C01014860,2025-01-13,SMS_Received,B015,Agent
INT976249,C01014860,2026-10-31,App_Login,B015,USSD
INT646494,C01014860,2026-08-30,Branch_Visit,B015,Branch
INT628351,C01014860,2027-02-23,Customer_Care_Call,B015,ATM
INT652663,C01014860,2027-09-29,App_Login,B015,USSD
INT528606,C01014860,2024-01-28,USSD_Session,B015,App
INT509338,C01014860,2024-10-31,App_Login,B015,Agent
INT540502,C01014860,2027-05-08,USSD_Session,B015,USSD
INT897872,C01014860,2024-02-20,Customer_Care_Call,B015,Web
INT552601,C01014860,2026-01-21,Customer_Care_Call,B015,ATM
INT625519,C01014861,2026-11-06,SMS_Received,B002,Branch
INT823706,C01014861,2025-07-29,App_Login,B002,App
INT646801,C01014861,2026-10-05,USSD_Session,B002,USSD
INT768554,C01014861,2027-02-27,Customer_Care_Call,B002,USSD
INT524350,C01014861,2027-02-12,SMS_Received,B002,Branch
INT962912,C01014861,2027-08-25,Branch_Visit,B002,Web
INT574816,C01014861,2027-12-31,Customer_Care_Call,B002,ATM
INT954421,C01014861,2025-02-28,Branch_Visit,B002,App
INT874245,C01014861,2027-08-16,USSD_Session,B002,USSD
INT963742,C01014862,2029-11-01,Customer_Care_Call,B001,Agent
INT938950,C01014862,2027-04-17,Customer_Care_Call,B001,Web
INT705358,C01014862,2026-01-09,Customer_Care_Call,B001,App
INT935100,C01014862,2026-06-09,Branch_Visit,B001,Web
INT590202,C01014862,2027-09-11,App_Login,B001,Web
INT566993,C01014862,2025-12-13,SMS_Received,B001,Web
INT559845,C01014862,2026-12-08,SMS_Received,B001,USSD
INT923150,C01014862,2026-04-27,Branch_Visit,B001,Branch
INT804857,C01014862,2029-12-15,Branch_Visit,B001,USSD
INT949419,C01014862,2026-12-06,Customer_Care_Call,B001,USSD
INT906313,C01014862,2029-04-17,App_Login,B001,ATM
INT960345,C01014862,2030-02-03,Branch_Visit,B001,Web
INT705722,C01014862,2027-01-04,SMS_Received,B001,Agent
INT744768,C01014863,2027-11-28,Branch_Visit,B003,Agent
INT845362,C01014863,2025-12-07,App_Login,B003,Web
INT671949,C01014863,2025-10-18,App_Login,B003,Branch
INT605701,C01014863,2029-01-30,SMS_Received,B003,Branch
INT641771,C01014863,2029-03-07,USSD_Session,B003,App
INT762427,C01014863,2027-05-19,App_Login,B003,ATM
INT660180,C01014863,2027-05-17,SMS_Received,B003,Agent
INT980242,C01014863,2026-08-24,Branch_Visit,B003,Branch
INT621193,C01014863,2027-11-20,USSD_Session,B003,App
INT631442,C01014863,2027-01-26,App_Login,B003,ATM
INT816995,C01014863,2029-01-27,USSD_Session,B003,Branch
INT835574,C01014863,2028-07-13,Customer_Care_Call,B003,App
INT864530,C01014863,2025-02-11,USSD_Session,B003,Agent
INT804518,C01014863,2027-03-20,SMS_Received,B003,Agent
INT646278,C01014863,2027-11-10,App_Login,B003,Agent
INT715925,C01014863,2026-03-07,App_Login,B003,Branch
INT936089,C01014863,2025-05-25,USSD_Session,B003,ATM
INT563622,C01014863,2025-02-07,Customer_Care_Call,B003,Web
INT511496,C01014864,2025-02-21,USSD_Session,B020,Agent
INT810141,C01014864,2024-12-06,USSD_Session,B020,USSD
INT618355,C01014864,2025-05-15,SMS_Received,B020,USSD
INT678107,C01014864,2024-12-21,SMS_Received,B020,Agent
INT602123,C01014864,2026-07-08,USSD_Session,B020,USSD
INT565853,C01014864,2026-01-17,SMS_Received,B020,App
INT828473,C01014864,2027-11-28,App_Login,B020,ATM
INT662477,C01014864,2025-12-20,App_Login,B020,Web
INT576486,C01014864,2024-11-30,Customer_Care_Call,B020,ATM
INT558043,C01014864,2026-03-28,USSD_Session,B020,USSD
INT988403,C01014864,2029-01-23,SMS_Received,B020,App
INT765893,C01014864,2028-08-10,Branch_Visit,B020,Web
INT524286,C01014864,2026-02-28,USSD_Session,B020,Agent
INT831736,C01014865,2023-08-16,USSD_Session,B005,USSD
INT521226,C01014865,2026-08-06,USSD_Session,B005,USSD
INT916120,C01014865,2025-07-23,SMS_Received,B005,Branch
INT831041,C01014865,2026-03-16,Customer_Care_Call,B005,Agent
INT733069,C01014865,2024-12-13,App_Login,B005,USSD
INT945148,C01014865,2024-04-25,Branch_Visit,B005,App
INT554770,C01014865,2023-03-02,Branch_Visit,B005,ATM
INT923947,C01014865,2023-11-05,Customer_Care_Call,B005,Agent
INT604939,C01014865,2026-07-14,USSD_Session,B005,ATM
INT506495,C01014865,2025-09-12,USSD_Session,B005,Branch
INT648602,C01014866,2025-08-07,USSD_Session,B002,USSD
INT946339,C01014866,2025-07-08,Customer_Care_Call,B002,Branch
INT666925,C01014866,2023-01-03,Branch_Visit,B002,App
INT939737,C01014866,2025-04-13,Branch_Visit,B002,App
INT911419,C01014866,2024-02-11,Customer_Care_Call,B002,App
INT634648,C01014866,2025-07-15,Customer_Care_Call,B002,ATM
INT803331,C01014866,2025-07-02,USSD_Session,B002,USSD
INT562341,C01014866,2022-11-12,App_Login,B002,Branch
INT573853,C01014866,2022-08-25,Customer_Care_Call,B002,Web
INT875357,C01014866,2025-02-25,Customer_Care_Call,B002,ATM
INT864621,C01014866,2022-11-02,USSD_Session,B002,Agent
INT869792,C01014866,2022-06-15,App_Login,B002,USSD
INT965127,C01014866,2024-01-03,Customer_Care_Call,B002,App
INT957074,C01014867,2025-06-26,Customer_Care_Call,B015,App
INT897454,C01014867,2026-12-05,USSD_Session,B015,Agent
INT719401,C01014867,2026-01-12,App_Login,B015,App
INT828147,C01014867,2024-03-23,Branch_Visit,B015,ATM
INT958952,C01014867,2026-06-26,App_Login,B015,Branch
INT693280,C01014867,2025-01-27,USSD_Session,B015,ATM
INT796474,C01014867,2026-05-28,App_Login,B015,Agent
INT503509,C01014867,2025-03-02,Customer_Care_Call,B015,ATM
INT617674,C01014867,2026-06-26,Branch_Visit,B015,USSD
INT961930,C01014867,2025-06-13,App_Login,B015,Web
INT798776,C01014867,2025-08-15,USSD_Session,B015,Branch
INT911488,C01014867,2028-01-09,Branch_Visit,B015,Branch
INT948694,C01014867,2024-06-10,App_Login,B015,App
INT564865,C01014867,2024-10-01,Customer_Care_Call,B015,Web
INT553324,C01014867,2026-04-20,Branch_Visit,B015,ATM
INT987015,C01014867,2024-03-27,App_Login,B015,Web
INT793275,C01014867,2024-03-27,Branch_Visit,B015,USSD
INT674192,C01014867,2026-06-30,Customer_Care_Call,B015,ATM
INT640578,C01014867,2025-05-05,USSD_Session,B015,ATM
INT726058,C01014868,2026-05-20,App_Login,B003,ATM
INT525594,C01014868,2027-02-05,Customer_Care_Call,B003,Branch
INT735400,C01014868,2025-07-28,Customer_Care_Call,B003,App
INT770143,C01014868,2027-05-09,App_Login,B003,USSD
INT774621,C01014868,2026-06-10,SMS_Received,B003,App
INT600820,C01014868,2027-03-14,App_Login,B003,App
INT783104,C01014868,2025-01-03,SMS_Received,B003,App
INT919605,C01014868,2024-05-02,SMS_Received,B003,Agent
INT567787,C01014868,2025-07-26,SMS_Received,B003,ATM
INT567721,C01014868,2027-01-10,SMS_Received,B003,Branch
INT630915,C01014868,2027-08-25,Branch_Visit,B003,Web
INT887364,C01014868,2025-11-29,Customer_Care_Call,B003,USSD
INT695139,C01014868,2024-05-23,Customer_Care_Call,B003,App
INT858369,C01014868,2025-05-18,Customer_Care_Call,B003,ATM
INT564423,C01014868,2026-07-18,Branch_Visit,B003,Branch
INT877261,C01014868,2024-11-22,USSD_Session,B003,Web
INT978830,C01014868,2024-09-08,USSD_Session,B003,Agent
INT802739,C01014868,2027-07-30,App_Login,B003,App
INT867767,C01014868,2024-09-21,USSD_Session,B003,App
INT894426,C01014868,2027-03-30,USSD_Session,B003,USSD
INT539906,C01014869,2028-01-07,SMS_Received,B004,Branch
INT945434,C01014869,2028-02-22,Branch_Visit,B004,Branch
INT809177,C01014869,2027-01-12,Branch_Visit,B004,ATM
INT630231,C01014869,2029-05-23,SMS_Received,B004,Web
INT984025,C01014869,2026-08-14,Customer_Care_Call,B004,Branch
INT939723,C01014869,2026-09-26,App_Login,B004,App
INT751303,C01014869,2028-04-17,SMS_Received,B004,USSD
INT540370,C01014869,2026-07-02,App_Login,B004,USSD
INT828363,C01014869,2029-05-26,App_Login,B004,Web
INT855473,C01014869,2027-08-30,Customer_Care_Call,B004,Web
INT604195,C01014869,2029-02-16,Branch_Visit,B004,App
INT676552,C01014869,2028-07-02,App_Login,B004,ATM
INT921606,C01014869,2029-05-03,App_Login,B004,Web
INT560014,C01014869,2027-03-18,SMS_Received,B004,App
INT990621,C01014870,2028-11-09,Branch_Visit,B001,Agent
INT601435,C01014870,2026-05-27,App_Login,B001,USSD
INT573629,C01014870,2027-12-14,App_Login,B001,ATM
INT748886,C01014870,2028-03-16,SMS_Received,B001,Agent
INT886732,C01014870,2029-06-25,SMS_Received,B001,Web
INT816293,C01014870,2027-08-03,Branch_Visit,B001,App
INT711905,C01014870,2029-07-10,Branch_Visit,B001,USSD
INT785866,C01014870,2029-01-13,USSD_Session,B001,App
INT988546,C01014870,2027-09-17,Customer_Care_Call,B001,USSD
INT522889,C01014870,2029-06-04,App_Login,B001,Agent
INT886382,C01014870,2027-07-31,Branch_Visit,B001,Agent
INT630141,C01014870,2028-03-09,Customer_Care_Call,B001,USSD
INT938887,C01014870,2027-05-28,App_Login,B001,Branch
INT947965,C01014871,2028-08-23,SMS_Received,B003,USSD
INT859815,C01014871,2028-11-13,Branch_Visit,B003,Branch
INT950917,C01014871,2027-09-22,Branch_Visit,B003,ATM
INT667052,C01014871,2026-08-17,SMS_Received,B003,Agent
INT657135,C01014871,2027-10-29,Branch_Visit,B003,ATM
INT641832,C01014871,2027-11-03,USSD_Session,B003,Agent
INT801513,C01014871,2025-02-15,Branch_Visit,B003,Agent
INT697530,C01014871,2028-02-19,SMS_Received,B003,ATM
INT544700,C01014871,2026-06-19,Branch_Visit,B003,App
INT943777,C01014871,2028-05-10,SMS_Received,B003,USSD
INT744499,C01014871,2028-06-18,USSD_Session,B003,USSD
INT751160,C01014871,2025-07-25,SMS_Received,B003,Branch
INT513772,C01014871,2028-01-31,SMS_Received,B003,Branch
INT917040,C01014871,2028-12-05,SMS_Received,B003,Branch
INT593670,C01014871,2026-05-12,App_Login,B003,Branch
INT500094,C01014872,2026-08-17,App_Login,B003,Agent
INT708595,C01014872,2026-08-19,Customer_Care_Call,B003,Agent
INT870731,C01014872,2024-12-14,Branch_Visit,B003,Branch
INT761402,C01014872,2023-08-24,App_Login,B003,USSD
INT508917,C01014872,2026-11-04,SMS_Received,B003,Web
INT915592,C01014872,2025-08-04,Branch_Visit,B003,Branch
INT959290,C01014872,2024-12-14,SMS_Received,B003,App
INT748146,C01014872,2025-07-06,App_Login,B003,App
INT549087,C01014872,2024-11-06,SMS_Received,B003,ATM
INT921916,C01014872,2026-12-14,USSD_Session,B003,USSD
INT909717,C01014872,2026-03-06,Customer_Care_Call,B003,App
INT554550,C01014873,2023-11-13,App_Login,B005,USSD
INT766357,C01014873,2025-01-29,Branch_Visit,B005,USSD
INT625427,C01014873,2025-09-01,USSD_Session,B005,ATM
INT840938,C01014873,2024-02-06,Branch_Visit,B005,Agent
INT982819,C01014873,2025-07-27,App_Login,B005,App
INT951961,C01014873,2025-04-09,App_Login,B005,Web
INT837070,C01014873,2025-01-04,Customer_Care_Call,B005,Branch
INT785594,C01014873,2023-08-05,Customer_Care_Call,B005,Agent
